,word,polyglot,afinn
3562,Hullet,0,0.0
3563,",",0,0.0
3564,hvori,0,0.0
3565,den,0,0.0
3566,svømmede,0,0.0
3567,",",0,0.0
3568,smallere,-1,0.0
3569,og,0,0.0
3570,smallere,-1,0.0
3571,;,0,0.0
3572,det,0,0.0
3573,frøs,-1,0.0
3574,",",0,0.0
3575,saa,0,0.0
3576,det,0,0.0
3577,knagede,0,0.0
3578,i,0,0.0
3579,Iisskorpen,0,0.0
3580,;,0,0.0
3581,Ællingen,0,0.0
3582,maatte,0,0.0
3583,altid,0,0.0
3584,bruge,0,0.0
3585,Benene,0,0.0
3586,",",0,0.0
3587,at,0,0.0
3588,Vandet,0,0.0
3589,ikke,0,0.0
3590,skulde,0,0.0
3591,lukkes,0,0.0
3592,;,0,0.0
3593,tilsidst,0,0.0
3594,blev,0,0.0
3595,den,0,0.0
3596,mat,-1,0.0
3597,",",0,0.0
3598,laa,0,0.0
3599,ganske,0,0.0
3600,stille,1,0.0
3601,og,0,0.0
3602,frøs,-1,0.0
3603,saa,0,0.0
3604,fast,1,0.0
3605,i,0,0.0
3606,Isen.Tidlig,0,0.0
3607,om,0,0.0
3608,Morgenen,0,0.0
3609,kom,0,0.0
3610,en,0,0.0
3611,Bondemand,0,0.0
3612,",",0,0.0
3613,han,0,0.0
3614,saae,0,0.0
3615,den,0,0.0
3616,",",0,0.0
3617,gik,0,0.0
3618,ud,0,0.0
3619,og,0,0.0
3620,slog,-1,-1.0
3621,med,0,0.0
3622,sin,-1,0.0
3623,Træsko,0,0.0
3624,Isen,0,0.0
3625,i,0,0.0
3626,Stykker,0,0.0
3627,og,0,0.0
3628,bar,0,0.0
3629,den,0,0.0
3630,saa,0,0.0
3631,hjem,0,0.0
3632,til,0,0.0
3633,sin,-1,0.0
3634,Kone,0,0.0
3635,.,0,0.0
3636,Der,0,0.0
3637,blev,0,0.0
3638,den,0,0.0
3639,livet,0,0.0
3640,op.Børnene,0,0.0
3641,vilde,-1,0.0
3642,lege,0,0.0
3643,med,0,0.0
3644,den,0,0.0
3645,",",0,0.0
3646,men,0,0.0
3647,Ællingen,0,0.0
3648,troede,0,0.0
3649,",",0,0.0
3650,at,0,0.0
3651,de,0,0.0
3652,vilde,-1,0.0
3653,gjøre,0,0.0
3654,den,0,0.0
3655,Fortræd,0,-1.0
3656,",",0,0.0
3657,og,0,0.0
3658,foer,0,0.0
3659,",",0,0.0
3660,i,0,0.0
3661,Forskrækkelse,0,-2.0
3662,",",0,0.0
3663,lige,0,0.0
3664,op,0,0.0
3665,i9,0,0.0
3666,Sneeflokke,0,0.0
3667,],0,0.0
3668,Sneefnokke,0,0.0
3669,A3,0,0.0
3670,-,0,0.0
3671,C,0,0.0
3672,",",0,0.0
3673,Sneefnug,0,0.0
3674,D,0,0.0
3675,.,0,0.0
3676,14,0,0.0
3677,nogen,0,0.0
3678,],0,0.0
3679,nogle,0,0.0
3680,D,0,0.0
3681,.,0,0.0
3682,15,0,0.0
3683,det,0,0.0
3684,],0,0.0
3685,Det,0,0.0
3686,A,0,0.0
3687,",",0,0.0
3688,det,0,0.0
3689,A2,0,0.0
3690,.,0,0.0
3691,18,0,0.0
3692,lille,0,0.0
3693,grimme,0,-3.0
3694,],0,0.0
3695,grimme,0,-3.0
3696,lille,0,0.0
3697,A2,0,0.0
3698,.,0,0.0
3699,Melke,0,0.0
3700,-,0,0.0
3701,fadet,0,0.0
3702,",",0,0.0
3703,saa,0,0.0
3704,at,0,0.0
3705,Melken,0,0.0
3706,skvulpede,0,0.0
3707,ud,0,0.0
3708,i,0,0.0
3709,Stuen,0,0.0
3710,;,0,0.0
3711,Konen,0,0.0
3712,skreg,0,-2.0
3713,og,0,0.0
3714,slog,-1,-1.0
3715,Hænderne,0,0.0
3716,i,0,0.0
3717,Veiret,0,0.0
3718,",",0,0.0
3719,og,0,0.0
3720,da,-1,0.0
3721,fløi,0,0.0
3722,den,0,0.0
3723,i,0,0.0
3724,Truget,0,0.0
3725,",",0,0.0
3726,hvor,0,0.0
3727,Smørret,0,0.0
3728,var,0,0.0
3729,",",0,0.0
3730,og,0,0.0
3731,saa,0,0.0
3732,ned,0,0.0
3733,i,0,0.0
3734,Meeltønden,0,0.0
3735,og,0,0.0
3736,op,0,0.0
3737,igjen,0,0.0
3738,;,0,0.0
3739,naa,0,0.0
3740,",",0,0.0
3741,hvor,0,0.0
3742,den,0,0.0
3743,kom,0,0.0
3744,til,0,0.0
3745,at,0,0.0
3746,see,0,0.0
3747,ud,0,0.0
3748,!,0,0.0
3749,og,0,0.0
3750,Konen,0,0.0
3751,skreg,0,-2.0
3752,og,0,0.0
3753,slog,-1,-1.0
3754,efter,0,0.0
3755,den,0,0.0
3756,med,0,0.0
3757,Ildklemmen,0,0.0
3758,",",0,0.0
3759,og,0,0.0
3760,Børnene,0,0.0
3761,løbe,0,0.0
3762,hinanden,0,0.0
3763,overende,0,0.0
3764,for,0,0.0
3765,at,0,0.0
3766,fange,-1,-2.0
3767,Ællingen,0,0.0
3768,",",0,0.0
3769,og,0,0.0
3770,de,0,0.0
3771,loe,0,0.0
3772,",",0,0.0
3773,og,0,0.0
3774,de,0,0.0
3775,skrege,0,0.0
3776,!,0,0.0
3777,-,0,0.0
3778,godt,1,3.0
3779,var,0,0.0
3780,det,0,0.0
3781,",",0,0.0
3782,at,0,0.0
3783,Døren,0,0.0
3784,stod,0,0.0
3785,aaben,0,0.0
3786,",",0,0.0
3787,ud,0,0.0
3788,foer,0,0.0
3789,den,0,0.0
3790,imellem,0,0.0
3791,Buskene,0,0.0
3792,i,0,0.0
3793,den,0,0.0
3794,nysfaldne,0,0.0
3795,Snee,0,0.0
3796,-,0,0.0
3797,der,0,0.0
3798,laae,0,0.0
3799,den,0,0.0
3800,",",0,0.0
3801,ligesom,1,0.0
3802,i,0,0.0
3803,Dvale.Men,0,0.0
3804,det,0,0.0
3805,vilde,-1,0.0
3806,blive,-1,0.0
3807,altfor,0,0.0
3808,bedrøveligt,0,0.0
3809,at,0,0.0
3810,fortælle,0,0.0
3811,al,0,0.0
3812,den,0,0.0
3813,Nød,0,0.0
3814,og,0,0.0
3815,Elendighed,0,-3.0
3816,",",0,0.0
3817,den,0,0.0
3818,maatte,0,0.0
3819,prøve,0,0.0
3820,i,0,0.0
3821,den,0,0.0
3822,haarde,0,0.0
3823,Vinter,0,0.0
3824,-,0,0.0
3825,-,0,0.0
3826,den,0,0.0
3827,laae,0,0.0
3828,i,0,0.0
3829,Mosen,0,0.0
3830,mellem,0,0.0
3831,Rørene,0,0.0
3832,",",0,0.0
3833,da,-1,0.0
3834,Solen,0,0.0
3835,igjen,0,0.0
3836,begyndte,0,0.0
3837,at,0,0.0
3838,skinne,1,0.0
3839,varmt,1,0.0
3840,;,0,0.0
3841,Lærkerne,0,0.0
3842,sang,0,0.0
3843,-,0,0.0
3844,det,0,0.0
3845,var,0,0.0
3846,deiligt,0,0.0
3847,Foraar.Da,0,0.0
3848,løftede,0,0.0
3849,den,0,0.0
3850,paa,0,0.0
3851,eengang,0,0.0
3852,sine,0,0.0
3853,Vinger,0,0.0
3854,",",0,0.0
3855,de,0,0.0
3856,bruste,0,0.0
3857,stærkere,1,2.0
3858,end,0,0.0
3859,før,0,0.0
3860,og,0,0.0
3861,bare,0,0.0
3862,den,0,0.0
3863,kraftigt,0,0.0
3864,afsted,0,0.0
3865,;,0,0.0
3866,og,0,0.0
3867,før,0,0.0
3868,den,0,0.0
3869,ret,1,0.0
3870,vidste,0,0.0
3871,det,0,0.0
3872,",",0,0.0
3873,var,0,0.0
3874,den,0,0.0
3875,i,0,0.0
3876,en,0,0.0
3877,stor,1,0.0
3878,Have,0,0.0
3879,",",0,0.0
3880,hvor,0,0.0
3881,Æbletræerne,0,0.0
3882,stode,0,0.0
3883,i,0,0.0
3884,Blomster,0,0.0
3885,",",0,0.0
3886,hvor,0,0.0
3887,Sirenerne,0,0.0
3888,duftede,0,0.0
3889,og,0,0.0
3890,hang,-1,0.0
3891,paa,0,0.0
3892,de,0,0.0
3893,lange,0,0.0
3894,",",0,0.0
3895,grønne,0,0.0
3896,Grene,0,0.0
3897,lige,0,0.0
3898,ned,0,0.0
3899,imod,0,-1.0
3900,de,0,0.0
3901,bugtede,0,0.0
3902,Canaler,0,0.0
3903,!,0,0.0
3904,O,0,0.0
3905,her,0,0.0
3906,var,0,0.0
3907,saa,0,0.0
3908,deiligt,0,0.0
3909,",",0,0.0
3910,saa,0,0.0
3911,foraarsfriskt,0,0.0
3912,!,0,0.0
3913,og,0,0.0
3914,lige,0,0.0
3915,foran,1,0.0
3916,",",0,0.0
3917,ud,0,0.0
3918,af,0,0.0
3919,Tykningen,0,0.0
3920,",",0,0.0
3921,kom,0,0.0
3922,tre,0,0.0
3923,deilige,0,0.0
3924,",",0,0.0
3925,hvide,0,0.0
3926,Svaner,0,0.0
3927,;,0,0.0
3928,de,0,0.0
3929,bruste,0,0.0
3930,med,0,0.0
3931,Fjerene,0,0.0
3932,og,0,0.0
3933,fløde,0,0.0
3934,saa,0,0.0
3935,let,1,1.0
3936,paa,0,0.0
3937,Vandet,0,0.0
3938,.,0,0.0
3939,Ællingen,0,0.0
3940,kjendte,0,0.0
3941,de,0,0.0
3942,prægtige,0,0.0
3943,Dyr,0,0.0
3944,og,0,0.0
3945,blev,0,0.0
3946,betagen,0,0.0
3947,af,0,0.0
3948,en,0,0.0
3949,forunderlig,0,0.0
3950,Sørgmodighed,0,0.0
3951,.,0,0.0
3952,»,0,0.0
3953,Jeg,0,0.0
3954,vil,0,0.0
3955,flyve,0,0.0
3956,hen,0,0.0
3957,til,0,0.0
3958,dem,0,0.0
3959,",",0,0.0
3960,de,0,0.0
3961,kongelige,0,0.0
3962,Fugle,0,0.0
3963,!,0,0.0
3964,og,0,0.0
3965,de,0,0.0
3966,vil,0,0.0
3967,hugge,-1,0.0
3968,mig,0,0.0
3969,ihjel,0,0.0
3970,",",0,0.0
3971,fordi,0,0.0
3972,jeg,0,0.0
3973,",",0,0.0
3974,der,0,0.0
3975,er,0,0.0
3976,saa,0,0.0
3977,styg,0,0.0
3978,",",0,0.0
3979,tør,0,0.0
3980,nærme,0,0.0
3981,mig,0,0.0
3982,dem,0,0.0
3983,!,0,0.0
3984,men,0,0.0
3985,det,0,0.0
3986,er,0,0.0
3987,det,0,0.0
3988,samme,0,0.0
3989,!,0,0.0
3990,bedre,1,2.0
3991,at,0,0.0
3992,dræbes,0,0.0
3993,af,0,0.0
3994,dem,0,0.0
3995,",",0,0.0
3996,end,0,0.0
3997,at,0,0.0
3998,nappes,0,0.0
3999,af,0,0.0
4000,Ænderne,0,0.0
4001,",",0,0.0
4002,hugges,0,0.0
4003,af,0,0.0
4004,Hønsene,0,0.0
4005,",",0,0.0
4006,sparkes,0,0.0
4007,af,0,0.0
4008,Pigen,0,0.0
4009,",",0,0.0
4010,der,0,0.0
4011,passer,0,0.0
4012,Hønsegaarden,0,0.0
4013,",",0,0.0
4014,og,0,0.0
4015,lide,0,1.0
4016,ondt,-1,-2.0
4017,om,0,0.0
4018,Vinteren,0,0.0
4019,!,0,0.0
4020,«,0,0.0
4021,og,0,0.0
4022,den,0,0.0
4023,fløi,0,0.0
4024,ud,0,0.0
4025,i,0,0.0
4026,Vandet,0,0.0
4027,og,0,0.0
4028,svømmede,0,0.0
4029,hen,0,0.0
4030,imod,0,-1.0
4031,de,0,0.0
4032,prægtige,0,0.0
4033,Svaner,0,0.0
4034,",",0,0.0
4035,disse,-1,0.0
4036,saae,0,0.0
4037,den,0,0.0
4038,og,0,0.0
4039,skjøde,0,0.0
4040,med,0,0.0
4041,brusende,0,0.0
4042,Fjere,0,0.0
4043,henimod,0,0.0
4044,den,0,0.0
4045,.,0,0.0
4046,»,0,0.0
4047,Dræber,0,-3.0
4048,mig,0,0.0
4049,kun,0,0.0
4050,!,0,0.0
4051,«,0,0.0
4052,sagde,0,0.0
4053,det,0,0.0
4054,stakkels,-1,0.0
4055,Dyr,0,0.0
4056,",",0,0.0
4057,og,0,0.0
4058,bøiede,0,0.0
4059,sit,0,0.0
4060,Hoved,0,0.0
4061,ned,0,0.0
4062,mod,1,0.0
4063,Vandfladen,0,0.0
4064,og,0,0.0
4065,ventede,0,-1.0
4066,Døden,-1,0.0
4067,",",0,0.0
4068,-,0,0.0
4069,men,0,0.0
4070,hvad,0,0.0
4071,saae,0,0.0
4072,den,0,0.0
4073,i,0,0.0
4074,det,0,0.0
4075,klare,0,0.0
4076,Vand,0,0.0
4077,!,0,0.0
4078,den,0,0.0
4079,saae,0,0.0
4080,under,1,0.0
4081,sig,0,0.0
4082,sit,0,0.0
4083,eget,0,0.0
4084,Billed,0,0.0
4085,",",0,0.0
4086,men,0,0.0
4087,den,0,0.0
4088,var,0,0.0
4089,ikke,0,0.0
4090,længere,0,0.0
4091,en,0,0.0
4092,kluntet,0,0.0
4093,",",0,0.0
4094,sortgraa,0,0.0
4095,Fugl,0,0.0
4096,",",0,0.0
4097,styg,0,0.0
4098,og,0,0.0
4099,fæl,0,0.0
4100,",",0,0.0
4101,den,0,0.0
4102,var,0,0.0
4103,selv,0,0.0
4104,en,0,0.0
4105,Svane.Det,0,0.0
4106,gjør,0,0.0
4107,ikke,0,0.0
4108,noget,0,0.0
4109,at,0,0.0
4110,være,0,0.0
4111,født,0,0.0
4112,i,0,0.0
4113,Andegaarden,0,0.0
4114,",",0,0.0
4115,naar,0,0.0
4116,man,0,0.0
4117,kun,0,0.0
4118,har,0,0.0
4119,ligget,0,0.0
4120,i,0,0.0
4121,et,0,0.0
4122,Svaneæg,0,0.0
4123,!,0,0.0
4124,Den,0,0.0
4125,følte,0,0.0
4126,sig,0,0.0
4127,ordenlig,0,0.0
4128,glad,1,3.0
4129,over,0,0.0
4130,al,0,0.0
4131,den,0,0.0
4132,Nød,0,0.0
4133,og,0,0.0
4134,Gjenvordighed,0,0.0
4135,",",0,0.0
4136,den,0,0.0
4137,havde,0,0.0
4138,prøvet,0,0.0
4139,;,0,0.0
4140,nu,0,0.0
4141,skjønnede,0,0.0
4142,den,0,0.0
4143,just,0,0.0
4144,paa,0,0.0
4145,sin,-1,0.0
4146,Lykke,0,3.0
4147,",",0,0.0
4148,paa,0,0.0
4149,al,0,0.0
4150,den,0,0.0
4151,Deilighed,0,0.0
4152,",",0,0.0
4153,der,0,0.0
4154,hilsede,0,0.0
4155,den,0,0.0
4156,.,0,0.0
4157,-,0,0.0
4158,Og,0,0.0
4159,de,0,0.0
4160,store,1,0.0
4161,Svaner,0,0.0
4162,svømmede,0,0.0
4163,rundt,0,0.0
4164,omkring,0,0.0
4165,den,0,0.0
4166,og,0,0.0
4167,strøge,0,0.0
4168,den,0,0.0
4169,med,0,0.0
4170,Næbet,0,0.0
4171,.,0,0.0
4172,4,0,0.0
4173,og,0,0.0
4174,Konen,0,0.0
4175,],0,0.0
4176,Konen,0,0.0
4177,A3,0,0.0
4178,.,0,0.0
4179,5,0,0.0
4180,løbe,0,0.0
4181,],0,0.0
4182,løb,0,0.0
4183,B,0,0.0
4184,.,0,0.0
4185,6,0,0.0
4186,skrege,0,0.0
4187,],0,0.0
4188,skreg,0,-2.0
4189,B,0,0.0
4190,-,0,0.0
4191,C,0,0.0
4192,",",0,0.0
4193,skrege,0,0.0
4194,D,0,0.0
4195,.,0,0.0
4196,7,0,0.0
4197,imellem,0,0.0
4198,],0,0.0
4199,imel,0,0.0
4200,-,0,0.0
4201,ved,0,0.0
4202,linieskifteA,0,0.0
4203,.,0,0.0
4204,16,0,0.0
4205,Sirenerne,0,0.0
4206,],0,0.0
4207,Syrenerne,0,0.0
4208,D,0,0.0
4209,.,0,0.0
4210,17,0,0.0
4211,deiligt,0,0.0
4212,],0,0.0
4213,deligt,0,0.0
4214,fejlA,0,0.0
4215,.,0,0.0
4216,19,0,0.0
4217,fløde,0,0.0
4218,],0,0.0
4219,flød,0,0.0
4220,B,0,0.0
4221,",",0,0.0
4222,fløde,0,0.0
4223,D,0,0.0
4224,.,0,0.0
4225,20,0,0.0
4226,betagen,0,0.0
4227,],0,0.0
4228,betaget,1,3.0
4229,B,0,0.0
4230,",",0,0.0
4231,betagen,0,0.0
4232,D,0,0.0
4233,.,0,0.0
4234,28,0,0.0
4235,skjøde,0,0.0
4236,],0,0.0
4237,skjød,0,0.0
4238,B,0,0.0
4239,-,0,0.0
4240,C,0,0.0
4241,",",0,0.0
4242,skjøde,0,0.0
4243,D,0,0.0
4244,.,0,0.0
4245,-,0,0.0
4246,Fjere,0,0.0
4247,],0,0.0
4248,Fjer,0,0.0
4249,D,0,0.0
4250,.,0,0.0
4251,-,0,0.0
4252,Dræber,0,-3.0
4253,],0,0.0
4254,Dræb,0,0.0
4255,D,0,0.0
4256,.,0,0.0
4257,38,0,0.0
4258,strøge,0,0.0
4259,],0,0.0
4260,strøg,0,0.0
4261,B,0,0.0
4262,-,0,0.0
4263,C,0,0.0
4264,",",0,0.0
4265,strøge,0,0.0
4266,D.I,0,0.0
4267,Haven,0,0.0
4268,kom,0,0.0
4269,der,0,0.0
4270,nogle,0,0.0
4271,smaa,0,0.0
4272,Børn,0,0.0
4273,",",0,0.0
4274,de,0,0.0
4275,kastede,0,0.0
4276,Brød,0,-1.0
4277,og,0,0.0
4278,Korn,0,0.0
4279,ud,0,0.0
4280,i,0,0.0
4281,Vandet,0,0.0
4282,",",0,0.0
4283,og,0,0.0
4284,den,0,0.0
4285,mindste,0,0.0
4286,raabte,0,0.0
4287,:,0,0.0
4288,»,0,0.0
4289,Der,0,0.0
4290,er,0,0.0
4291,en,0,0.0
4292,ny,1,0.0
4293,!,0,0.0
4294,«,0,0.0
4295,og,0,0.0
4296,de,0,0.0
4297,andre,0,0.0
4298,Børn,0,0.0
4299,jublede,0,3.0
4300,med,0,0.0
4301,:,0,0.0
4302,»,0,0.0
4303,ja,0,1.0
4304,der,0,0.0
4305,er,0,0.0
4306,kommet,0,0.0
4307,en,0,0.0
4308,ny,1,0.0
4309,!,0,0.0
4310,«,0,0.0
4311,og,0,0.0
4312,de,0,0.0
4313,klappede,0,2.0
4314,i,0,0.0
4315,Hænderne,0,0.0
4316,og,0,0.0
4317,dandsede,0,0.0
4318,rundt,0,0.0
4319,;,0,0.0
4320,løbe,0,0.0
4321,efter,0,0.0
4322,Fader,0,0.0
4323,og,0,0.0
4324,Moder,0,0.0
4325,",",0,0.0
4326,og,0,0.0
4327,der,0,0.0
4328,blev,0,0.0
4329,kastet,0,0.0
4330,Brød,0,-1.0
4331,og,0,0.0
4332,Kage,0,0.0
4333,i,0,0.0
4334,Vandet,0,0.0
4335,",",0,0.0
4336,og,0,0.0
4337,Alle,0,0.0
4338,sagde,0,0.0
4339,de,0,0.0
4340,:,0,0.0
4341,»,0,0.0
4342,Den,0,0.0
4343,nye,0,0.0
4344,er,0,0.0
4345,den,0,0.0
4346,smukkeste,0,3.0
4347,!,0,0.0
4348,saa,0,0.0
4349,ung,0,0.0
4350,og,0,0.0
4351,saa,0,0.0
4352,deilig,0,0.0
4353,!,0,0.0
4354,«,0,0.0
4355,og,0,0.0
4356,de,0,0.0
4357,gamle,0,0.0
4358,Svaner,0,0.0
4359,neiede,0,0.0
4360,for,0,0.0
4361,den.Da,0,0.0
4362,følte,0,0.0
4363,den,0,0.0
4364,sig,0,0.0
4365,ganske,0,0.0
4366,undseelig,0,0.0
4367,og,0,0.0
4368,stak,-1,-1.0
4369,Hovedet,0,0.0
4370,om,0,0.0
4371,bag,0,0.0
4372,Vingerne,0,0.0
4373,",",0,0.0
4374,den,0,0.0
4375,vidste,0,0.0
4376,ikke,0,0.0
4377,selv,0,0.0
4378,hvad,0,0.0
4379,!,0,0.0
4380,den,0,0.0
4381,var,0,0.0
4382,altfor,0,0.0
4383,lykkelig,1,3.0
4384,",",0,0.0
4385,men,0,0.0
4386,slet,-1,0.0
4387,ikke,0,0.0
4388,stolt,1,2.0
4389,",",0,0.0
4390,thi,0,0.0
4391,et,0,0.0
4392,godt,1,3.0
4393,Hjerte,0,0.0
4394,bliver,0,0.0
4395,aldrig,0,0.0
4396,stolt,1,2.0
4397,!,0,0.0
4398,den,0,0.0
4399,tænkte,0,0.0
4400,paa,0,0.0
4401,",",0,0.0
4402,hvor,0,0.0
4403,den,0,0.0
4404,havde,0,0.0
4405,været,0,0.0
4406,forfulgt,0,-2.0
4407,og,0,0.0
4408,forhaanet,0,0.0
4409,",",0,0.0
4410,og,0,0.0
4411,hørte,0,0.0
4412,nu,0,0.0
4413,Alle,0,0.0
4414,sige,0,0.0
4415,",",0,0.0
4416,at,0,0.0
4417,den,0,0.0
4418,var,0,0.0
4419,den,0,0.0
4420,deiligste,0,0.0
4421,af,0,0.0
4422,alle,0,0.0
4423,deilige,0,0.0
4424,Fugle,0,0.0
4425,;,0,0.0
4426,og,0,0.0
4427,Sirenerne,0,0.0
4428,bøiede,0,0.0
4429,sig,0,0.0
4430,med,0,0.0
4431,Grenene,0,0.0
4432,lige,0,0.0
4433,ned,0,0.0
4434,i,0,0.0
4435,Vandet,0,0.0
4436,til,0,0.0
4437,den,0,0.0
4438,",",0,0.0
4439,og,0,0.0
4440,Solen,0,0.0
4441,skinnede,0,0.0
4442,saa,0,0.0
4443,varmt,1,0.0
4444,og,0,0.0
4445,saa,0,0.0
4446,godt,1,3.0
4447,",",0,0.0
4448,da,-1,0.0
4449,bruste,0,0.0
4450,dens,0,0.0
4451,Fjedre,0,0.0
4452,",",0,0.0
4453,den,0,0.0
4454,slanke,1,0.0
4455,Hals,0,0.0
4456,hævede,-1,0.0
4457,sig,0,0.0
4458,",",0,0.0
4459,og,0,0.0
4460,af,0,0.0
4461,Hjertet,0,0.0
4462,jublede,0,3.0
4463,den,0,0.0
4464,:,0,0.0
4465,»,0,0.0
4466,saa,0,0.0
4467,megen,0,0.0
4468,Lykke,0,3.0
4469,drømte,0,0.0
4470,jeg,0,0.0
4471,ikke,0,0.0
4472,om,0,0.0
4473,",",0,0.0
4474,da,-1,0.0
4475,jeg,0,0.0
4476,var,0,0.0
4477,den,0,0.0
4478,grimme,0,-3.0
4479,Ælling,0,0.0
4480,!,0,0.0
4481,«,0,0.0
4482,4,0,0.0
4483,kommet,0,0.0
4484,],0,0.0
4485,kommen,0,0.0
4486,D,0,0.0
4487,.,0,0.0
4488,5,0,0.0
4489,løbe,0,0.0
4490,],0,0.0
4491,løb,0,0.0
4492,B,0,0.0
4493,.,0,0.0
4494,14,0,0.0
4495,Fjedre,0,0.0
4496,],0,0.0
4497,Fjere,0,0.0
4498,C,0,0.0
4499,",",0,0.0
4500,Fjer,0,0.0
4501,B,0,0.0
4502,.,0,0.0
